specific_capacity,voltage,direction
439.2362616,1.707786,charge
439.7045251,1.7079501,charge
440.1727902,1.7080075,charge
440.6410554,1.7080495,charge
441.1093189,1.7081029,charge
441.5775705,1.7080456,charge
442.0458264,1.7082251,charge
442.5140907,1.7082288,charge
442.9823635,1.708374,charge
443.4506428,1.7083778,charge
443.9189134,1.708416,charge
444.3871825,1.7085459,charge
444.8554528,1.7085879,charge
445.3237192,1.7086146,charge
445.7919835,1.7087522,charge
446.2602479,1.7087445,charge
446.7285182,1.7088553,charge
447.1967874,1.7088553,charge
447.6650483,1.7089621,charge
448.1333168,1.7090157,charge
448.6015862,1.7090958,charge
449.069859,1.7091454,charge
449.5381182,1.7091531,charge
450.0063678,1.7092752,charge
450.474614,1.7092716,charge
450.9428593,1.7094702,charge
451.4111129,1.7094777,charge
451.879369,1.7094929,charge
452.3476305,1.7096457,charge
452.815892,1.7097298,charge
453.2841538,1.7097374,charge
453.7524206,1.7097603,charge
454.2206938,1.7098939,charge
454.6889638,1.7099016,charge
455.1572407,1.7099894,charge
455.6255127,1.7100086,charge
456.0937921,1.7100964,charge
456.5620802,1.7101116,charge
457.0303734,1.71023,charge
457.4986619,1.7103751,charge
457.9669484,1.710314,charge
458.4352305,1.7103217,charge
458.9035127,1.710631,charge
459.3717916,1.7105126,charge
459.8400704,1.7106043,charge
460.308346,1.7107227,charge
460.7766227,1.7107303,charge
461.2449027,1.7107303,charge
461.7131885,1.7107685,charge
462.1814679,1.710822,charge
462.6497475,1.7110243,charge
463.1180294,1.7110281,charge
463.5863135,1.7110664,charge
464.0545858,1.711116,charge
464.5228563,1.7111849,charge
464.9911437,1.7111924,charge
465.4594402,1.7113298,charge
465.9277293,1.7113605,charge
466.3960145,1.7114558,charge
466.8642994,1.7114826,charge
467.3325806,1.7115514,charge
467.8008608,1.711536,charge
468.2691347,1.7116698,charge
468.7374101,1.7118416,charge
469.2056891,1.7118301,charge
469.6739606,1.7118722,charge
470.142247,1.7119027,charge
470.6105332,1.712002,charge
471.0788269,1.7120173,charge
471.5471179,1.712086,charge
472.0153995,1.712212,charge
472.4836801,1.7122235,charge
472.9519566,1.7123533,charge
473.4202383,1.7123495,charge
473.8885251,1.7124183,charge
474.3568029,1.7124755,charge
474.825079,1.7124717,charge
475.293351,1.7125329,charge
475.7616258,1.7126282,charge
476.2298911,1.7127466,charge
476.6981592,1.7128804,charge
477.1664266,1.7129452,charge
477.6346988,1.7128803,charge
478.1029743,1.7128956,charge
478.5712418,1.7130369,charge
479.0395077,1.7131095,charge
479.5077725,1.7130712,charge
479.9760397,1.7131935,charge
480.4443062,1.7132241,charge
480.9125714,1.7132775,charge
481.3808347,1.7133194,charge
481.8490914,1.713396,charge
482.3173534,1.7135029,charge
482.7856169,1.7135944,charge
483.2538854,1.7135639,charge
483.7221538,1.7135754,charge
484.1904213,1.7136747,charge
484.6586886,1.713835,charge
485.1269625,1.7138197,charge
485.5952387,1.7139382,charge
486.0635203,1.7139496,charge
486.5317942,1.7140069,charge
487.0000626,1.7139649,charge
487.4683242,1.7141405,charge
487.9365937,1.714152,charge
488.4048575,1.7142971,charge
488.8731196,1.7142895,charge
489.3413907,1.7143965,charge
489.8096712,1.7144041,charge
490.2779522,1.7144346,charge
490.7462308,1.7144804,charge
491.2145133,1.7145606,charge
491.6827932,1.7146447,charge
492.1510638,1.7147402,charge
492.6193363,1.7147402,charge
493.0875995,1.7147707,charge
493.5558638,1.7148318,charge
494.0241308,1.7148852,charge
494.4923928,1.7150265,charge
494.9606494,1.7150992,charge
495.4289077,1.71508,charge
495.8971703,1.7150646,charge
496.3654302,1.7152405,charge
496.8336969,1.7152098,charge
497.3019647,1.7153703,charge
497.7702424,1.7153549,charge
498.2385243,1.7154771,charge
498.7068021,1.7154275,charge
499.1750812,1.715458,charge
499.6433606,1.7156719,charge
500.1116404,1.7157024,charge
500.5799239,1.7157445,charge
501.0482152,1.7157558,charge
501.5164903,1.7157941,charge
501.9847512,1.715924,charge
502.4530082,1.7158896,charge
502.921272,1.716027,charge
503.3895355,1.7159889,charge
503.857801,1.7161608,charge
504.3260632,1.7162447,charge
504.794324,1.7162142,charge
505.2625964,1.7162715,charge
505.7308661,1.7162676,charge
506.1991333,1.7163402,charge
506.6674055,1.7164319,charge
507.1356855,1.7166113,charge
507.6039745,1.7165579,charge
508.0722631,1.7166266,charge
508.5405435,1.7166114,charge
509.008821,1.7167259,charge
509.477105,1.7167374,charge
509.9453914,1.7168022,charge
510.4136723,1.7169054,charge
510.8819642,1.7169894,charge
511.3502545,1.716997,charge
511.8185508,1.7170544,charge
512.2868434,1.7171001,charge
512.755118,1.7171537,charge
513.2233921,1.7173064,charge
513.6916678,1.7172568,charge
514.1599372,1.7172835,charge
514.6281985,1.717379,charge
515.0964673,1.717463,charge
515.564739,1.7174706,charge
516.0330078,1.7175585,charge
516.5012763,1.7176348,charge
516.9695488,1.7176768,charge
517.4378318,1.7177722,charge
517.9061139,1.7177914,charge
518.3743947,1.7178601,charge
518.8426641,1.7178297,charge
519.3109388,1.7179251,charge
519.7792068,1.7180778,charge
520.2474691,1.718074,charge
520.715731,1.7180893,charge
521.1839936,1.7181427,charge
521.6522554,1.7182497,charge
522.1205159,1.7183679,charge
522.5887735,1.7184138,charge
523.0570324,1.7183031,charge
523.5253023,1.7184215,charge
523.9935789,1.7185438,charge
524.4618559,1.7185247,charge
524.9301238,1.7186965,charge
525.3983957,1.7187157,charge
525.8666687,1.7187271,charge
526.3349462,1.718811,charge
526.8032298,1.7188301,charge
527.2715069,1.7188951,charge
527.7397927,1.7189409,charge
528.2080693,1.7189829,charge
528.6763428,1.719044,charge
529.1446138,1.7190517,charge
529.612885,1.7191204,charge
530.0811575,1.7192197,charge
530.5494246,1.719319,charge
531.0176903,1.7193419,charge
531.4859555,1.7194641,charge
531.9542136,1.719445,charge
532.4224809,1.7194641,charge
532.8907528,1.719506,charge
533.3590151,1.7195901,charge
533.8272835,1.7196894,charge
534.2955547,1.7197313,charge
534.763827,1.7197696,charge
535.2321001,1.7197925,charge
535.7003697,1.7199109,charge
536.1686386,1.7198611,charge
536.6369113,1.7198803,charge
537.1051908,1.7200446,charge
537.5734621,1.7201171,charge
538.0417348,1.7201018,charge
538.5100011,1.7200866,charge
538.9782665,1.7202469,charge
539.4465348,1.7203577,charge
539.9148011,1.7203882,charge
540.3830692,1.7203653,charge
540.8513375,1.7205027,charge
541.3196025,1.7206365,charge
541.7878746,1.7205753,charge
542.2561514,1.7206861,charge
542.7244162,1.7206517,charge
543.1926878,1.720751,charge
543.6609534,1.7207739,charge
544.129225,1.7208236,charge
544.5974983,1.7208732,charge
545.0657649,1.7210298,charge
545.5340349,1.7209268,charge
546.0023029,1.7210412,charge
546.4705702,1.7210833,charge
546.9388324,1.7211864,charge
547.4070848,1.7211252,charge
547.8753392,1.7212551,charge
548.3436038,1.72132,charge
548.8118699,1.7213888,charge
549.2801454,1.7212933,charge
549.74843,1.7214613,charge
550.216712,1.7215301,charge
550.6849946,1.7216065,charge
551.153281,1.7216294,charge
551.6215713,1.7216331,charge
552.0898644,1.7217057,charge
552.5581515,1.7217708,charge
553.0264261,1.7217821,charge
553.4946967,1.7218318,charge
553.9629605,1.7219502,charge
554.4312202,1.7220342,charge
554.8994809,1.7220227,charge
555.3677402,1.7220989,charge
555.8359995,1.7222251,charge
556.3042616,1.7221906,charge
556.7725303,1.7221907,charge
557.240804,1.7221677,charge
557.7090871,1.7222289,charge
558.1773671,1.722416,charge
558.6456433,1.7224427,charge
559.1139187,1.722542,charge
559.5821925,1.7225115,charge
560.0504576,1.7226834,charge
560.5187173,1.7226681,charge
560.9869747,1.7226986,charge
561.4552385,1.722733,charge
561.9235055,1.7228552,charge
562.3917738,1.7228055,charge
562.8600464,1.7229125,charge
563.3283212,1.7229545,charge
563.7965905,1.7230386,charge
564.2648482,1.7230614,charge
564.733118,1.7231493,charge
565.2013889,1.7232219,charge
565.6696607,1.7232028,charge
566.1379342,1.7233211,charge
566.6062076,1.7232103,charge
567.0744787,1.7233669,charge
567.5427608,1.7233937,charge
568.0110488,1.723493,charge
568.4793282,1.7234929,charge
568.9476109,1.7235426,charge
569.4158959,1.7237221,charge
569.8841793,1.7237831,charge
570.3524616,1.7237374,charge
570.8207403,1.7238405,charge
571.2890102,1.7238824,charge
571.7572717,1.7239512,charge
572.2255297,1.7239436,charge
572.6937819,1.7240237,charge
573.1620375,1.7240161,charge
573.6302939,1.724169,charge
574.0985393,1.7239817,charge
574.5667861,1.7242376,charge
575.0350275,1.7241842,charge
575.5032734,1.7243294,charge
575.9715069,1.7243103,charge
576.4397429,1.7243675,charge
576.9079814,1.7244285,charge
577.3762235,1.7245088,charge
577.8444706,1.7245278,charge
578.3127217,1.724589,charge
578.7809789,1.7246271,charge
579.2492351,1.7247303,charge
579.7174842,1.7246845,charge
580.1857304,1.7247684,charge
580.6539776,1.7248868,charge
581.1222267,1.7248944,charge
581.5904824,1.7249594,charge
582.0587479,1.7250968,charge
582.5270149,1.7250817,charge
582.9952812,1.725135,charge
583.4635395,1.7250663,charge
583.9317927,1.725177,charge
584.4000498,1.7252879,charge
584.8683026,1.725242,charge
585.3365687,1.7254138,charge
585.8048381,1.7253337,charge
586.2731021,1.7254406,charge
586.7413648,1.7255132,charge
587.209634,1.7255704,charge
587.6779077,1.72575,charge
588.1461777,1.7256354,charge
588.6144427,1.7256507,charge
589.082709,1.7257117,charge
589.5509764,1.7258798,charge
590.0192376,1.7257919,charge
590.4874983,1.7259332,charge
590.9557596,1.7260592,charge
591.4240187,1.7259982,charge
591.8922777,1.7260822,charge
592.3605417,1.7260975,charge
592.8287998,1.7261853,charge
593.2970528,1.7261624,charge
593.7652983,1.7262349,charge
594.2335487,1.7264564,charge
594.7018063,1.7263112,charge
595.1700693,1.7264143,charge
595.6383425,1.7265061,charge
596.106611,1.7265176,charge
596.5748791,1.726571,charge
597.043141,1.7265403,charge
597.5114051,1.7266474,charge
597.9796699,1.726655,charge
598.4479263,1.7267734,charge
598.9161822,1.7268192,charge
599.3844461,1.7268001,charge
599.8527144,1.7269109,charge
600.3209844,1.7269833,charge
600.7892577,1.7270178,charge
601.2575213,1.7271439,charge
601.7257919,1.7270942,charge
602.1940607,1.7271744,charge
602.6623378,1.7272813,charge
603.1306198,1.7272508,charge
603.5989017,1.7273004,charge
604.0671786,1.7273883,charge
604.5354466,1.7273805,charge
605.0037135,1.7274914,charge
605.4719865,1.7275181,charge
605.940253,1.7275982,charge
606.4085177,1.7276096,charge
606.8767864,1.7276708,charge
607.3450636,1.7277434,charge
607.8133398,1.7277968,charge
608.2816069,1.7278618,charge
608.7498777,1.7278618,charge
609.2181433,1.7277128,charge
609.6864044,1.7279458,charge
610.1546747,1.728003,charge
610.6229424,1.7279801,charge
611.0912008,1.7280871,charge
611.5594609,1.7281597,charge
612.0277189,1.728171,charge
612.4959728,1.7282131,charge
612.9642269,1.7283238,charge
613.4324796,1.7283009,charge
613.9007405,1.7283429,charge
614.3690016,1.7284803,charge
614.8372564,1.7285072,charge
615.3055172,1.7285569,charge
615.7737792,1.7285416,charge
616.2420445,1.7286446,charge
616.7103105,1.7287172,charge
617.1785806,1.7288013,charge
617.6468569,1.7287897,charge
618.1151297,1.7288089,charge
618.5833981,1.7288699,charge
619.051662,1.7288814,charge
619.5199299,1.728954,charge
619.9882014,1.7290571,charge
620.4564759,1.7290952,charge
620.924752,1.7291106,charge
621.3930342,1.7291753,charge
621.8613075,1.7291372,charge
622.3295783,1.7292824,charge
622.7978424,1.729225,charge
623.2661077,1.7293626,charge
623.7343792,1.7294352,charge
624.2026564,1.7295077,charge
624.670941,1.7295115,charge
625.1392294,1.7295612,charge
625.6075141,1.7296642,charge
626.0757945,1.7296222,charge
626.5440712,1.7296948,charge
627.0123408,1.7298093,charge
627.4806111,1.7298094,charge
627.9488794,1.7299278,charge
628.4171429,1.729882,charge
628.8854081,1.7299163,charge
629.3536779,1.7299507,charge
629.8219529,1.7300881,charge
630.2902248,1.7302409,charge
630.7584969,1.7301722,charge
631.2267642,1.7301378,charge
631.695027,1.7302562,charge
632.1632904,1.7302371,charge
632.6315555,1.7303631,charge
633.0998183,1.7304395,charge
633.5680736,1.7304662,charge
634.036331,1.7305388,charge
634.5045865,1.730516,charge
634.9728444,1.7305541,charge
635.4411109,1.7305961,charge
635.9093735,1.7306151,charge
636.3776273,1.7307602,charge
636.8458884,1.7308176,charge
637.3141442,1.7307793,charge
637.7823959,1.7309054,charge
638.2506512,1.730978,charge
638.7189117,1.7309626,charge
639.1871729,1.7310543,charge
639.6554419,1.7309895,charge
640.1237207,1.731104,charge
640.5919998,1.7312415,charge
641.0602743,1.73123,charge
641.5285579,1.7312146,charge
641.9968384,1.731272,charge
642.4651249,1.7314324,charge
642.9334175,1.7314438,charge
643.4017007,1.7314209,charge
643.8699881,1.7315546,charge
644.338285,1.7316042,charge
644.8065807,1.7316042,charge
645.274867,1.7316654,charge
645.743151,1.7316577,charge
646.2114333,1.7317876,charge
646.6797195,1.7318449,charge
647.1480059,1.7318295,charge
647.6163063,1.7318448,charge
648.0846026,1.7318295,charge
648.5529004,1.7319441,charge
649.0211996,1.7320702,charge
649.4894887,1.732116,charge
649.9577731,1.7321581,charge
650.4260519,1.7322075,charge
650.8943376,1.732242,charge
651.3626296,1.7322955,charge
651.8309239,1.7323108,charge
652.2992213,1.7323259,charge
652.7675255,1.7324368,charge
653.2358171,1.7324444,charge
653.7041022,1.7325475,charge
654.1723936,1.7326124,charge
654.6406884,1.7326392,charge
655.1089806,1.7326239,charge
655.5772674,1.7327538,charge
656.0455464,1.7328798,charge
656.5138186,1.7327843,charge
656.9820892,1.7328529,charge
657.4503613,1.7328721,charge
657.9186288,1.7329944,charge
658.3868899,1.7330248,charge
658.8551483,1.7331777,charge
659.3234053,1.7331433,charge
659.7916699,1.7330822,charge
660.2599377,1.7330898,charge
660.7282015,1.7332044,charge
661.1964642,1.733273,charge
661.6647182,1.733338,charge
662.1329697,1.7333877,charge
662.601226,1.7333915,charge
663.069484,1.7334946,charge
663.5377366,1.7334946,charge
664.0059945,1.7334985,charge
664.474258,1.7335711,charge
664.9425221,1.7336434,charge
665.4107739,1.7337123,charge
665.87902,1.7337238,charge
666.3472757,1.7338039,charge
666.8155331,1.7338192,charge
667.2837918,1.7340101,charge
667.752054,1.7338573,charge
668.2203158,1.7340789,charge
668.6885819,1.7340674,charge
669.1568509,1.7341285,charge
669.625121,1.7341399,charge
670.0933861,1.7341858,charge
670.5616462,1.7342469,charge
671.0299068,1.734247,charge
671.498162,1.7343233,charge
671.9664229,1.7344035,charge
672.4346877,1.7344148,charge
672.9029577,1.7344989,charge
673.3712316,1.7346135,charge
673.8395014,1.7345104,charge
674.3077735,1.7346708,charge
674.7760402,1.7346785,charge
675.2443185,1.7347205,charge
675.7125979,1.7347701,charge
676.1808742,1.7347816,charge
676.6491574,1.734919,charge
677.1174366,1.7349458,charge
677.5857187,1.7349343,charge
678.0539964,1.7351023,charge
678.522273,1.735064,charge
678.99054,1.7351215,charge
679.4588105,1.7351787,charge
679.927088,1.7351825,charge
680.3953602,1.7352588,charge
680.8636382,1.735255,charge
681.3319146,1.7353276,charge
681.8001917,1.7354077,charge
682.2684601,1.7354423,charge
682.7367196,1.7354499,charge
683.2049842,1.7355071,charge
683.6732589,1.7355415,charge
684.1415184,1.7354956,charge
684.6097703,1.7356789,charge
685.0780349,1.7357591,charge
685.5463051,1.7358203,charge
686.0145749,1.7357669,charge
686.4828423,1.7359425,charge
686.9511066,1.7359158,charge
687.4193801,1.7359501,charge
687.8876512,1.7360609,charge
688.3559242,1.7362213,charge
688.8241992,1.736099,charge
689.2924704,1.7361678,charge
689.7607447,1.736248,charge
690.2290119,1.7362556,charge
690.6972722,1.7363626,charge
691.1655186,1.7364123,charge
691.6337619,1.7363319,charge
692.1020112,1.7364542,charge
692.570276,1.7364314,charge
693.0385361,1.7365116,charge
693.5068005,1.7366375,charge
693.9750743,1.7366146,charge
694.4433505,1.7366985,charge
694.9116295,1.7367598,charge
695.379909,1.7367978,charge
695.8481863,1.7368475,charge
696.3164655,1.7368323,charge
696.7847385,1.7369354,charge
697.2530086,1.736943,charge
697.7212703,1.7369927,charge
698.1895294,1.7370538,charge
698.6577813,1.7370653,charge
699.1260357,1.7371607,charge
699.5942979,1.7372142,charge
700.0625644,1.7372752,charge
700.5308318,1.7373058,charge
700.9990974,1.7372829,charge
701.4673607,1.737367,charge
701.9356309,1.737451,charge
702.4039126,1.7375159,charge
702.8721824,1.737512,charge
703.3404471,1.7375768,charge
703.8087111,1.7376381,charge
704.2769839,1.7376953,charge
704.7452559,1.7377526,charge
705.2135334,1.7377335,charge
705.6818008,1.7377565,charge
706.1500703,1.7378672,charge
706.6183357,1.737913,charge
